,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
4511,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,24,3546
4512,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,24,3549
4513,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,24,3570
4514,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,24,3570
4515,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,24,3570
4516,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,24,3564
4517,Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,24,3608
4518,Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,24,3623
4519,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,24,3657
4520,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,24,3733
4521,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,24,3835
4522,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,24,3855
4523,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,3855
4524,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,24,3897
4525,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,24,3959
4526,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,24,3959
4527,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,24,3963
4528,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,24,3963
4529,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,24,3963
4530,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,24,3968
4531,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,24,3968
4532,Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,24,3968
4533,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,24,3968
4534,Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Economy,25.08,24,4161
4535,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,4328
4536,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,24,4781
4537,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,24,4433
4538,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,24,4461
4539,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,24,4566
4540,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,24,4968
4541,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,24,4652
4542,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,24,5040
4543,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,24,5040
4544,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,24,5040
4545,Vistara,UK-835,Delhi,Evening,one,Night,Mumbai,Economy,26.67,24,5040
4546,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,24,4748
4547,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,24,4780
4548,GO_FIRST,G8-1404,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.08,24,4793
4549,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,24,4793
4550,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,24,4811
4551,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,24,5227
4552,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,24,5227
4553,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,24,5227
4554,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,24,5227
4555,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,24,5227
4556,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,24,5227
4557,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,24,4881
4558,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,24,5321
4559,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,24,5086
4560,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,24,5087
4561,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,24,5087
4562,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,24,5087
4563,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,24,5087
4564,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,24,5542
4565,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,24,5542
4566,AirAsia,I5-741,Delhi,Afternoon,one,Night,Mumbai,Economy,7.75,24,5230
4567,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,24,5230
4568,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,24,5230
4569,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92,24,5231
4570,Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.5,24,5231
4571,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,24,5241
4572,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,24,5281
4573,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,24,5281
4574,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,7.5,24,5323
4575,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,24,5378
4576,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,24,5775
4577,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,24,5507
4578,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,24,5857
4579,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,24,5507
4580,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,24,5857
4581,Air_India,AI-883,Delhi,Night,one,Morning,Mumbai,Economy,10.33,24,5525
4582,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,24,5584
4583,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,24,5584
4584,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,24,5613
4585,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,24,5703
4586,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,24,5761
4587,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,24,5786
4588,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,24,5806
4589,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,24,5808
4590,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,24,5810
4591,Air_India,AI-883,Delhi,Night,one,Late_Night,Mumbai,Economy,26.17,24,5840
4592,Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,24,5927
4593,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,24,6296
4594,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,24,6296
4595,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,24,6296
4596,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,24,6296
4597,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,24,6296
4598,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,24,6296
4599,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.67,24,6296
4600,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,24,5954
4601,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,24,5954
4602,GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.92,24,5954
4603,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.25,24,5954
4604,GO_FIRST,G8-300,Delhi,Morning,one,Evening,Mumbai,Economy,9.67,24,5954
4605,GO_FIRST,G8-300,Delhi,Morning,one,Evening,Mumbai,Economy,11,24,5954
4606,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.08,24,5954
4607,GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,24,5954
4608,GO_FIRST,G8-119,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.67,24,5954
4609,GO_FIRST,G8-2403,Delhi,Morning,one,Night,Mumbai,Economy,12.75,24,5958
4610,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,24,6181
4611,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,24,6181
4612,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,24,6181
4613,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,24,6227
4614,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,24,6611
4615,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,24,6611
4616,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,24,6611
4617,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,24,6277
4618,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,24,6277
4619,Air_India,AI-9609,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.25,24,6339
4620,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,24,6449
4621,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,24,6807
4622,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,24,6879
4623,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,24,6601
4624,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,24,6601
4625,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,24,6601
4626,Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,24,6654
4627,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,24,6711
4628,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,24,6724
4629,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,24,6756
4630,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,24,6756
4631,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,24,7136
4632,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,24,7136
4633,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,24,7136
4634,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,24,7136
4635,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,24,6933
4636,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,24,7112
4637,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,24,7292
4638,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,24,7469
4639,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,24,7838
4640,Vistara,UK-707,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,24,7838
4641,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,24,7651
4642,Vistara,UK-737,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,24,8048
4643,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,24,8121
4644,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,24,8121
4645,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,24,8202
4646,Air_India,AI-9017,Delhi,Morning,one,Afternoon,Mumbai,Economy,6,24,8475
4647,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,24,8979
4648,Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,24,8789
4649,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,24,8885
4650,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,24,9434
4651,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,24,10050
4652,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,24,10050
4653,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,24,9945
4654,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,24,10171
4655,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,24,10907
4656,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,24,10907
4657,GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,11.42,24,11295
4658,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,24,12400
4659,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,24,12400
4660,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,25,2476
4661,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,25,2476
4662,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17,25,2476
4663,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,25,2700
4664,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,25,2700
4665,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,25,2700
4666,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,25,2700
4667,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2700
4668,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,25,2700
4669,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2700
4670,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,25,2410
4671,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,25,2410
4672,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,25,2410
4673,Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,25,2410
4674,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,25,2410
4675,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
4676,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
4677,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
4678,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
4679,Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
4680,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,25,2410
4681,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,25,2410
4682,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,25,2410
4683,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,2410
4684,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,2410
4685,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2410
4686,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2410
4687,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2410
4688,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,25,2410
4689,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,25,2410
4690,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2410
4691,Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2410
4692,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,25,2410
4693,Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,25,2410
4694,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,25,2409
4695,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,25,2409
4696,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,25,2409
4697,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,25,2409
4698,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,25,2409
4699,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,25,2409
4700,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,25,2409
4701,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,25,2409
4702,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,25,2409
4703,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,25,2409
4704,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,25,2409
4705,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,25,2409
4706,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,25,2409
4707,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,25,2463
4708,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,25,2476
4709,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,25,2476
4710,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2476
4711,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,25,2476
4712,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2476
4713,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,25,2476
4714,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2476
4715,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,25,2476
4716,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,25,2476
4717,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2621
4718,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,25,2621
4719,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,25,2621
4720,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,25,2621
4721,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,25,2621
4722,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,25,3001
4723,Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,25,3054
4724,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,3100
4725,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,25,3100
4726,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,25,3100
4727,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,25,3100
4728,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,25,3310
4729,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,25,3001
4730,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,25,3001
4731,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,3001
4732,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,3001
4733,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,3001
4734,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,25,3001
4735,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,25,2994
4736,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,25,2994
4737,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,25,3291
4738,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,25,3330
4739,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,25,3330
4740,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,25,3330
4741,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,25,3408
4742,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,25,3519
4743,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,25,3519
4744,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,25,3519
4745,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,25,3519
4746,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,25,3519
4747,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,25,3546
4748,Air_India,AI-499,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.83,25,3554
4749,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,25,3564
4750,Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,25,3608
4751,Air_India,AI-544,Delhi,Evening,one,Morning,Mumbai,Economy,16.42,25,3831
4752,Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,Economy,23.92,25,3831
4753,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,25,3855
4754,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,25,3855
4755,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,21.58,25,3855
4756,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26,25,3855
4757,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,26,25,3855
4758,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,25,3959
4759,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,25,3959
4760,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,25,3968
4761,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,25,3968
4762,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,25,3968
4763,Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,25,3968
4764,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,25,3968
4765,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,25,4146
4766,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,25,4146
4767,Air_India,AI-435,Delhi,Early_Morning,one,Morning,Mumbai,Economy,3.83,25,4161
4768,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,25,4161
4769,Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,25,4170
4770,Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Economy,12.25,25,4251
4771,Air_India,AI-560,Delhi,Morning,one,Morning,Mumbai,Economy,25.5,25,4251
4772,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,25,4251
4773,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,25,4270
4774,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,25,4368
4775,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,25,4781
4776,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,25,4433
4777,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,25,4811
4778,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,25,4566
4779,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,25,4968
4780,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,25,5006
4781,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,25,5006
4782,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,25,4674
4783,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,25,5040
4784,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,25,5040
4785,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,25,5040
4786,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,25,5040
4787,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,25,5040
4788,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,25,5040
4789,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,25,5040
4790,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,25,4748
4791,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,25,4780
4792,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,25,4793
4793,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,25,4811
